_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,main_category,main_category:confidence,sub_category__arts_and_entertainment,sub_category__arts_and_entertainment:confidence,sub_category__autos_and_vehicles,sub_category__autos_and_vehicles:confidence,sub_category__beauty_and_fitness,sub_category__beauty_and_fitness:confidence,sub_category__books_and_literature,sub_category__books_and_literature:confidence,sub_category__business_and_industry,sub_category__business_and_industry:confidence,sub_category__career_and_education,sub_category__career_and_education:confidence,sub_category__computer_and_electronics,sub_category__computer_and_electronics:confidence,sub_category__finance,sub_category__finance:confidence,sub_category__food_and_drink,sub_category__food_and_drink:confidence,sub_category__gambling,sub_category__gambling:confidence,sub_category__games,sub_category__games:confidence,sub_category__health,sub_category__health:confidence,sub_category__home_and_garden,sub_category__home_and_garden:confidence,sub_category__internet_and_telecom,sub_category__internet_and_telecom:confidence,sub_category__law_and_government,sub_category__law_and_government:confidence,sub_category__news_and_media,sub_category__news_and_media:confidence,sub_category__people_and_society,sub_category__people_and_society:confidence,sub_category__pets_and_animals,sub_category__pets_and_animals:confidence,sub_category__recreation_and_hobbies,sub_category__recreation_and_hobbies:confidence,sub_category__reference,sub_category__reference:confidence,sub_category__science,sub_category__science:confidence,sub_category__shopping,sub_category__shopping:confidence,sub_category__sports,sub_category__sports:confidence,sub_category__travel,sub_category__travel:confidence,main_category_gold,sub_category__arts_and_entertainment_gold,sub_category__autos_and_vehicles_gold,sub_category__beauty_and_fitness_gold,sub_category__books_and_literature_gold,sub_category__business_and_industry_gold,sub_category__career_and_education_gold,sub_category__computer_and_electronics_gold,sub_category__finance_gold,sub_category__food_and_drink_gold,sub_category__gambling_gold,sub_category__games_gold,sub_category__health_gold,sub_category__home_and_garden_gold,sub_category__internet_and_telecom_gold,sub_category__law_and_government_gold,sub_category__news_and_media_gold,sub_category__people_and_society_gold,sub_category__pets_and_animals_gold,sub_category__recreation_and_hobbies_gold,sub_category__reference_gold,sub_category__science_gold,sub_category__shopping_gold,sub_category__sports_gold,sub_category__travel_gold,url
765580513,FALSE,finalized,5,8/5/15 1:35,Beauty_and_Fitness,0.5722,,0,,0,Weight_Loss,0.3275,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,islimming.ru
765580514,FALSE,finalized,5,8/5/15 4:20,Recreation_and_Hobbies,0.5777,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.244,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ismacs.net
765580515,FALSE,finalized,5,8/3/15 14:49,Computer_and_Electronics,0.5818,,0,,0,,0,,0,,0,,0,Programming,0.3385,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,isocpp.org
765580516,FALSE,finalized,5,8/4/15 1:10,Computer_and_Electronics,0.5574,,0,,0,,0,,0,,0,,0,Software,0.3107,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,isohunt.com.co
765580517,FALSE,finalized,5,8/4/15 8:06,Internet_and_Telecom,0.5324,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,File_Sharing,0.2835,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,isohunt.to
765580518,FALSE,finalized,5,8/5/15 4:03,News_and_Media,0.2363,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.1805,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,isolux.ru
765580519,FALSE,finalized,5,8/3/15 17:25,Health,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Education_and_Resources,0.4464,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ispn.guide
765580520,FALSE,finalized,5,8/4/15 22:37,Arts_and_Entertainment,0.611,TV_and_Video,0.2502,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,isradown.com
765580521,FALSE,finalized,5,8/4/15 2:27,Not_working,0.6287,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,israelpost.co.il
765580522,FALSE,finalized,5,8/3/15 17:41,Career_and_Education,0.4003,,0,,0,,0,,0,,0,,0.2401,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,israraward.com
765580523,FALSE,finalized,5,8/4/15 1:25,Not_working,0.5774,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,issteamdown.com
765580524,FALSE,finalized,5,8/4/15 6:33,Books_and_Literature,0.3736,,0,,0,,0,,0.234,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,issuu.com
765580525,FALSE,finalized,5,8/3/15 14:11,Career_and_Education,1,,0,,0,,0,,0,,0,Universities_and_Colleges,0.813,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,istanbul.edu.tr
765580526,FALSE,finalized,5,8/4/15 11:54,Internet_and_Telecom,0.6075,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Search_Engine,0.369,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,istartsurf.com
765580527,FALSE,finalized,5,8/3/15 17:36,Not_working,0.5862,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,istemtech.com
765580528,FALSE,finalized,5,8/4/15 0:40,Not_working,0.7973,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,istockbargains.com
765580529,FALSE,finalized,5,8/3/15 22:40,People_and_Society,0.5887,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,History,0.3465,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,istorya.ru
765580530,FALSE,finalized,5,8/4/15 4:56,Not_working,0.8322,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,istruzione.it
765580531,FALSE,finalized,5,8/4/15 19:11,Business_and_Industry,0.4003,,0,,0,,0,,0,,0.2401,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,isupportcorp.com
765580532,FALSE,finalized,5,8/4/15 20:17,Internet_and_Telecom,0.4079,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2415,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,isurveynow.com
765580533,FALSE,finalized,5,8/4/15 7:36,Sports,0.7941,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Volleyball,0.6305,,0,,,,,,,,,,,,,,,,,,,,,,,,,,isvrostock.de
765580534,FALSE,finalized,5,8/3/15 15:21,Computer_and_Electronics,0.604,,0,,0,,0,,0,,0,,0,Consumer_Electronics,0.2411,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,it168.com
765580535,FALSE,finalized,5,8/5/15 6:09,Sports,0.8267,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Tennis,0.6834,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ita.co.il
765580536,FALSE,finalized,5,8/3/15 17:54,Gambling,0.7729,,0,,0,,0,,0,,0,,0,,0,,0,,0,Poker,0.5973,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,italiapokerclub.com
765580537,FALSE,finalized,5,8/4/15 13:08,Internet_and_Telecom,0.411,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2421,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,itembridge.com
765580538,FALSE,finalized,5,8/4/15 12:49,Not_working,0.6506,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,itexsal.com
765580539,FALSE,finalized,5,8/4/15 1:55,Not_working,0.4372,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ithome.com
765580540,FALSE,finalized,5,8/3/15 17:03,Arts_and_Entertainment,0.4184,,0.2433,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,itimes.com
765580542,FALSE,in progress,4,,Shopping,0.4388,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2463,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,itokri.com
765580543,FALSE,finalized,5,8/3/15 22:50,Not_working,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,itoshima.lg.jp
765580544,FALSE,finalized,5,8/3/15 16:36,Computer_and_Electronics,0.5602,,0,,0,,0,,0,,0,,0,,0.2464,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,itpilots.com
765580547,FALSE,finalized,5,8/4/15 5:03,Not_working,0.6426,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,itself.wordpress.com
765580549,FALSE,finalized,5,8/3/15 17:41,Beauty_and_Fitness,0.5602,,0,,0,,0.2464,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,itsskin.com
765580550,FALSE,finalized,5,8/3/15 21:59,Sports,0.3963,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2393,,0,,,,,,,,,,,,,,,,,,,,,,,,,,itsyourrace.com
765580551,FALSE,finalized,5,8/5/15 8:37,Career_and_Education,0.6267,,0,,0,,0,,0,,0,Universities_and_Colleges,0.2495,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,itu.edu.tr
765580552,FALSE,finalized,5,8/4/15 9:39,Shopping,0.4457,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.1648,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,itvends.com
765580553,FALSE,finalized,5,8/4/15 2:08,Science,0.8151,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Environment,0.6644,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,iucn.org
765580554,FALSE,finalized,5,8/3/15 19:19,Science,0.5629,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Environment,0.3168,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,iucnredlist.org
765580555,FALSE,finalized,5,8/3/15 17:34,Science,0.7615,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Chemistry,0.5799,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,iupac.org
765580556,FALSE,finalized,5,8/4/15 5:34,Not_working,0.6629,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,iust.edu.sy
765580557,FALSE,finalized,5,8/5/15 2:57,News_and_Media,0.3745,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.1616,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ivancity.com
765580558,FALSE,finalized,5,8/3/15 18:01,Business_and_Industry,0.4041,,0,,0,,0,,0,,0.2408,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,iveycareermanagement.ca
765580559,FALSE,finalized,5,8/3/15 19:15,Health,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Reproductive_Health,0.404,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ivf-embryo.gr
765580560,FALSE,finalized,5,8/4/15 21:26,Health,0.7597,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Reproductive_Health,0.3018,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ivf-spain.com
765580561,FALSE,finalized,5,8/4/15 8:33,Health,0.5675,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Reproductive_Health,0.322,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ivf.com.au
765580562,FALSE,finalized,5,8/3/15 17:39,News_and_Media,0.5848,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2428,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ivillage.co.uk
765580563,FALSE,finalized,5,8/5/15 7:46,Home_and_Garden,0.2242,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.1739,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,ivycorrea.tumblr.com
765580564,FALSE,finalized,5,8/3/15 17:34,Games,0.7615,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Online,0.431,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,iwan4399.com
765580565,FALSE,finalized,5,8/3/15 16:59,Autos_and_Vehicles,0.5477,,0,,0.2477,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,iwanbanaran.com
765580566,FALSE,finalized,5,8/4/15 20:10,Shopping,0.3752,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2344,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,iwatch365.com
765580567,FALSE,finalized,5,8/4/15 15:25,Career_and_Education,0.3882,,0,,0,,0,,0,,0,,0.2375,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,iwriter.com
765580568,FALSE,finalized,5,8/4/15 0:32,Arts_and_Entertainment,0.5434,,0.2481,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,izismile.com
765580569,FALSE,finalized,5,8/3/15 17:46,Not_working,0.6391,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,izquierdazo.com
765580570,FALSE,finalized,5,8/4/15 9:17,Shopping,0.3673,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.1664,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,izumi.jp
765580571,FALSE,finalized,5,8/4/15 11:47,Health,0.7991,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Education_and_Resources,0.4786,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,j-endometriosis.com
765580572,FALSE,finalized,5,8/5/15 4:03,Health,0.567,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2455,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,j1.com
765580573,FALSE,finalized,5,8/5/15 11:01,Not_working,0.6196,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,j10j.com
765580574,FALSE,finalized,5,8/3/15 22:50,Sports,0.7827,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Baseball,0.4396,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jaba.or.jp
765580575,FALSE,finalized,5,8/5/15 4:57,Shopping,0.58,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Clothing,0.3364,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jack-wolfskin.co.uk
765580576,FALSE,finalized,5,8/4/15 11:19,Gambling,0.7693,,0,,0,,0,,0,,0,,0,,0,,0,,0,Casinos,0.5918,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jackpotcitycasino.com
765580577,FALSE,finalized,5,8/4/15 1:09,Not_working,0.6517,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jackpotcitycasino1.com
765580578,FALSE,finalized,5,8/5/15 0:36,Gambling,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,Bingo,0.597,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jackpotliner.co.uk
765580579,FALSE,finalized,5,8/4/15 3:29,Not_working,0.8097,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jackroad.co.jp
765580580,FALSE,finalized,5,8/5/15 10:03,Sports,0.3794,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2354,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jacksonkayak.com
765580581,FALSE,finalized,5,8/4/15 22:16,Shopping,0.418,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2433,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jacvapour.com
765580582,FALSE,finalized,5,8/4/15 10:48,Business_and_Industry,0.6089,,0,,0,,0,,0,Construction_and_Maintenance,0.248,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jaecklewholesale.com
765580583,FALSE,finalized,5,8/4/15 0:54,Not_working,0.4286,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jagad-enjang.blogspot.com
765580584,FALSE,finalized,5,8/5/15 6:22,Career_and_Education,0.8239,,0,,0,,0,,0,,0,Education,0.4882,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jagranjosh.com
765580585,FALSE,finalized,5,8/3/15 22:21,Autos_and_Vehicles,1,,0,Makes_and_Models,0.61,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jaguar.com
765580586,FALSE,finalized,5,8/4/15 1:07,Not_working,0.4304,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jaguars.com
765580587,FALSE,finalized,6,8/3/15 20:53,Autos_and_Vehicles,1,,0,Makes_and_Models,0.5088,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jaguarusa.com
765580588,FALSE,finalized,5,8/4/15 3:27,Not_working,0.8097,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jaipurrugs.com
765580589,FALSE,finalized,5,8/3/15 22:14,Business_and_Industry,0.3908,,0,,0,,0,,0,,0.2381,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jakdojade.pl
765580590,FALSE,finalized,5,8/4/15 0:26,Not_working,0.4249,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jakrzucicpaleniehq.blogspot.co.uk
765580591,FALSE,finalized,5,8/4/15 14:54,Autos_and_Vehicles,0.8103,,0,Automotive_News,0.4918,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jalopnik.com
765580592,FALSE,finalized,5,8/4/15 6:11,Not_working,0.8235,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jamalgirls.com
765580593,FALSE,finalized,5,8/4/15 16:03,Beauty_and_Fitness,0.5776,,0,,0,,0.244,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jamberry.com
765580594,FALSE,finalized,5,8/5/15 11:09,Internet_and_Telecom,0.3768,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2348,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,james-thinks-its-worth-a-look.blogspot.co.uk
765580595,FALSE,finalized,5,8/5/15 10:35,Autos_and_Vehicles,0.367,,0,,0.2323,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jamesallenonf1.com
765580596,FALSE,finalized,5,8/3/15 15:03,Internet_and_Telecom,0.3918,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.2383,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jamster.co.uk
765580597,FALSE,finalized,5,8/4/15 0:21,Not_working,0.6475,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jangboja.com
765580598,FALSE,finalized,5,8/3/15 21:59,Health,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,Medicine,0.8094,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,januvia.com
765580599,FALSE,finalized,5,8/5/15 8:03,Autos_and_Vehicles,0.572,,0,,0.2448,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,japanesevehicles.com
765580600,FALSE,finalized,5,8/5/15 8:33,Food_and_Drink,0.391,,0,,0,,0,,0,,0,,0,,0,,0,,0.2381,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,japanika.net
765580601,FALSE,finalized,5,8/4/15 13:08,Finance,0.7708,,0,,0,,0,,0,,0,,0,,0,Banking,0.4445,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,japannetbank.co.jp
765580602,FALSE,finalized,5,8/4/15 11:29,Not_working,0.5863,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jasmine.github.io
765580603,FALSE,finalized,5,8/4/15 13:17,Adult,0.5686,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jav68.com
765580604,FALSE,finalized,5,8/4/15 14:17,Computer_and_Electronics,0.3892,,0,,0,,0,,0,,0,,0,,0.2377,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,java.net
